20, 0, 0, 1, 0, 
40, 0, 0.625, 0.125, 0.25, 
60, 0.466667, 0.116667, 0.25, 0.166667, 
80, 0.475, 0.2125, 0.1625, 0.15, 
100, 0.48, 0.25, 0.15, 0.12, 
120, 0.475, 0.258333, 0.158333, 0.108333, 
140, 0.457143, 0.271429, 0.157143, 0.114286, 
160, 0.44375, 0.26875, 0.16875, 0.11875, 
180, 0.427778, 0.272222, 0.172222, 0.127778, 
200, 0.415, 0.27, 0.18, 0.135, 
220, 0.404545, 0.268182, 0.186364, 0.140909, 
240, 0.391667, 0.270833, 0.1875, 0.15, 
260, 0.384615, 0.265385, 0.196154, 0.153846, 
280, 0.375, 0.267857, 0.196429, 0.160714, 
300, 0.366667, 0.266667, 0.2, 0.166667, 
320, 0.359375, 0.265625, 0.203125, 0.171875, 
340, 0.352941, 0.264706, 0.205882, 0.176471, 
360, 0.347222, 0.263889, 0.208333, 0.180556, 
380, 0.342105, 0.263158, 0.210526, 0.184211, 
400, 0.3375, 0.2625, 0.2125, 0.1875, 
420, 0.333333, 0.261905, 0.214286, 0.190476, 
440, 0.329545, 0.261364, 0.215909, 0.193182, 
460, 0.326087, 0.26087, 0.217391, 0.195652, 
480, 0.322917, 0.260417, 0.21875, 0.197917, 
500, 0.32, 0.26, 0.22, 0.2, 
520, 0.317308, 0.259615, 0.221154, 0.201923, 
540, 0.314815, 0.259259, 0.222222, 0.203704, 
560, 0.3125, 0.258929, 0.223214, 0.205357, 
580, 0.310345, 0.258621, 0.224138, 0.206897, 
600, 0.308333, 0.258333, 0.225, 0.208333, 
620, 0.306452, 0.258065, 0.225806, 0.209677, 
640, 0.304688, 0.257812, 0.226562, 0.210938, 
660, 0.30303, 0.257576, 0.227273, 0.212121, 
680, 0.301471, 0.257353, 0.227941, 0.213235, 
700, 0.3, 0.257143, 0.228571, 0.214286, 
720, 0.298611, 0.256944, 0.229167, 0.215278, 
740, 0.297297, 0.256757, 0.22973, 0.216216, 
760, 0.296053, 0.256579, 0.230263, 0.217105, 
780, 0.294872, 0.25641, 0.230769, 0.217949, 
800, 0.29375, 0.25625, 0.23125, 0.21875, 
820, 0.292683, 0.256098, 0.231707, 0.219512, 
840, 0.291667, 0.255952, 0.232143, 0.220238, 
860, 0.290698, 0.255814, 0.232558, 0.22093, 
880, 0.289773, 0.255682, 0.232955, 0.221591, 
900, 0.288889, 0.255556, 0.233333, 0.222222, 
920, 0.288043, 0.255435, 0.233696, 0.222826, 
940, 0.287234, 0.255319, 0.234043, 0.223404, 
960, 0.286458, 0.255208, 0.234375, 0.223958, 
980, 0.285714, 0.255102, 0.234694, 0.22449, 
1000, 0.285, 0.255, 0.235, 0.225, 
1020, 0.284314, 0.254902, 0.235294, 0.22549, 
1040, 0.283654, 0.254808, 0.235577, 0.225962, 
1060, 0.283019, 0.254717, 0.235849, 0.226415, 
1080, 0.282407, 0.25463, 0.236111, 0.226852, 
1100, 0.281818, 0.254545, 0.236364, 0.227273, 
1120, 0.28125, 0.254464, 0.236607, 0.227679, 
1140, 0.280702, 0.254386, 0.236842, 0.22807, 
1160, 0.280172, 0.25431, 0.237069, 0.228448, 
1180, 0.279661, 0.254237, 0.237288, 0.228814, 
1200, 0.279167, 0.254167, 0.2375, 0.229167, 
1220, 0.278689, 0.254098, 0.237705, 0.229508, 
1240, 0.278226, 0.254032, 0.237903, 0.229839, 
1260, 0.277778, 0.253968, 0.238095, 0.230159, 
1280, 0.277344, 0.253906, 0.238281, 0.230469, 
1300, 0.276923, 0.253846, 0.238462, 0.230769, 
1320, 0.276515, 0.253788, 0.238636, 0.231061, 
1340, 0.276119, 0.253731, 0.238806, 0.231343, 
1360, 0.275735, 0.253676, 0.238971, 0.231618, 
1380, 0.275362, 0.253623, 0.23913, 0.231884, 
1400, 0.275, 0.253571, 0.239286, 0.232143, 
1420, 0.274648, 0.253521, 0.239437, 0.232394, 
1440, 0.274306, 0.253472, 0.239583, 0.232639, 
1460, 0.273973, 0.253425, 0.239726, 0.232877, 
1480, 0.273649, 0.253378, 0.239865, 0.233108, 
1500, 0.273333, 0.253333, 0.24, 0.233333, 
1520, 0.273026, 0.253289, 0.240132, 0.233553, 
1540, 0.272727, 0.253247, 0.24026, 0.233766, 
1560, 0.272436, 0.253205, 0.240385, 0.233974, 
1580, 0.272152, 0.253165, 0.240506, 0.234177, 
1600, 0.271875, 0.253125, 0.240625, 0.234375, 
1620, 0.271605, 0.253086, 0.240741, 0.234568, 
1640, 0.271341, 0.253049, 0.240854, 0.234756, 
1660, 0.271084, 0.253012, 0.240964, 0.23494, 
1680, 0.270833, 0.252976, 0.241071, 0.235119, 
1700, 0.270588, 0.252941, 0.241176, 0.235294, 
1720, 0.270349, 0.252907, 0.241279, 0.235465, 
1740, 0.270115, 0.252874, 0.241379, 0.235632, 
1760, 0.269886, 0.252841, 0.241477, 0.235795, 
1780, 0.269663, 0.252809, 0.241573, 0.235955, 
1800, 0.269444, 0.252778, 0.241667, 0.236111, 
1820, 0.269231, 0.252747, 0.241758, 0.236264, 
1840, 0.269022, 0.252717, 0.241848, 0.236413, 
1860, 0.268817, 0.252688, 0.241935, 0.236559, 
1880, 0.268617, 0.25266, 0.242021, 0.236702, 
1900, 0.268421, 0.252632, 0.242105, 0.236842, 
1920, 0.268229, 0.252604, 0.242188, 0.236979, 
1940, 0.268041, 0.252577, 0.242268, 0.237113, 
1960, 0.267857, 0.252551, 0.242347, 0.237245, 
1980, 0.267677, 0.252525, 0.242424, 0.237374, 
2000, 0.2675, 0.2525, 0.2425, 0.2375, 
2020, 0.267327, 0.252475, 0.242574, 0.237624, 
2040, 0.267157, 0.252451, 0.242647, 0.237745, 
2060, 0.26699, 0.252427, 0.242718, 0.237864, 
2080, 0.266827, 0.252404, 0.242788, 0.237981, 
2100, 0.266667, 0.252381, 0.242857, 0.238095, 
2120, 0.266509, 0.252358, 0.242925, 0.238208, 
2140, 0.266355, 0.252336, 0.242991, 0.238318, 
2160, 0.266204, 0.252315, 0.243056, 0.238426, 
2180, 0.266055, 0.252294, 0.243119, 0.238532, 
2200, 0.265909, 0.252273, 0.243182, 0.238636, 
2220, 0.265766, 0.252252, 0.243243, 0.238739, 
2240, 0.265625, 0.252232, 0.243304, 0.238839, 
2260, 0.265487, 0.252212, 0.243363, 0.238938, 
2280, 0.265351, 0.252193, 0.243421, 0.239035, 
2300, 0.265217, 0.252174, 0.243478, 0.23913, 
2320, 0.265086, 0.252155, 0.243534, 0.239224, 
2340, 0.264957, 0.252137, 0.24359, 0.239316, 
2360, 0.26483, 0.252119, 0.243644, 0.239407, 
2380, 0.264706, 0.252101, 0.243697, 0.239496, 
2400, 0.264583, 0.252083, 0.24375, 0.239583, 
2420, 0.264463, 0.252066, 0.243802, 0.239669, 
2440, 0.264344, 0.252049, 0.243852, 0.239754, 
2460, 0.264228, 0.252033, 0.243902, 0.239837, 
2480, 0.264113, 0.252016, 0.243952, 0.239919, 
2500, 0.264, 0.252, 0.244, 0.24, 
2520, 0.263889, 0.251984, 0.244048, 0.240079, 
