400, 0.2725, 0.1925, 0.135, 0.0975, 0.0675, 0.055, 0.0375, 0.035, 0.0275, 0.025, 0.0175, 0.015, 0.0075, 0.0075, 0.005, 0.0025, 
420, 0.269048, 0.195238, 0.138095, 0.0952381, 0.0738095, 0.05, 0.0428571, 0.0309524, 0.0285714, 0.0214286, 0.0190476, 0.0119048, 0.00952381, 0.00714286, 0.0047619, 0.00238095, 
440, 0.268182, 0.193182, 0.138636, 0.102273, 0.0681818, 0.0568182, 0.0386364, 0.0340909, 0.025, 0.0227273, 0.0159091, 0.0136364, 0.00909091, 0.00681818, 0.00454545, 0.00227273, 
460, 0.265217, 0.193478, 0.141304, 0.1, 0.076087, 0.05, 0.0434783, 0.0304348, 0.0282609, 0.0195652, 0.0173913, 0.0108696, 0.0108696, 0.00652174, 0.00434783, 0.00217391, 
480, 0.2625, 0.19375, 0.141667, 0.104167, 0.0708333, 0.0583333, 0.0375, 0.0354167, 0.0229167, 0.0229167, 0.0145833, 0.0125, 0.00833333, 0.00833333, 0.00416667, 0.00208333, 
500, 0.26, 0.194, 0.142, 0.102, 0.078, 0.052, 0.046, 0.028, 0.028, 0.018, 0.018, 0.01, 0.01, 0.006, 0.006, 0.002, 
520, 0.257692, 0.192308, 0.142308, 0.105769, 0.075, 0.0596154, 0.0384615, 0.0346154, 0.0230769, 0.0211538, 0.0134615, 0.0134615, 0.00769231, 0.00769231, 0.00384615, 0.00384615, 
540, 0.253704, 0.192593, 0.144444, 0.103704, 0.0796296, 0.0555556, 0.0444444, 0.0296296, 0.0277778, 0.0166667, 0.0166667, 0.0111111, 0.00925926, 0.00555556, 0.00555556, 0.0037037, 
560, 0.251786, 0.191071, 0.142857, 0.108929, 0.0767857, 0.0589286, 0.0410714, 0.0357143, 0.0214286, 0.0214286, 0.0142857, 0.0125, 0.00714286, 0.00714286, 0.00535714, 0.00357143, 
580, 0.248276, 0.191379, 0.144828, 0.105172, 0.0810345, 0.0568966, 0.0465517, 0.0293103, 0.0275862, 0.0172414, 0.0172414, 0.0103448, 0.00862069, 0.00689655, 0.00517241, 0.00344828, 
600, 0.246667, 0.19, 0.143333, 0.108333, 0.0783333, 0.0616667, 0.0416667, 0.0366667, 0.0216667, 0.0216667, 0.0133333, 0.0133333, 0.00833333, 0.00666667, 0.005, 0.00333333, 
620, 0.243548, 0.18871, 0.145161, 0.106452, 0.0822581, 0.0580645, 0.0483871, 0.0306452, 0.0274194, 0.0177419, 0.016129, 0.0112903, 0.00967742, 0.00645161, 0.00483871, 0.00322581, 
640, 0.240625, 0.189063, 0.142188, 0.110937, 0.0796875, 0.0625, 0.04375, 0.0359375, 0.0234375, 0.021875, 0.0140625, 0.0125, 0.0078125, 0.0078125, 0.0046875, 0.003125, 
660, 0.239394, 0.184848, 0.145455, 0.107576, 0.0848485, 0.0590909, 0.0484848, 0.0318182, 0.0287879, 0.0181818, 0.0166667, 0.0106061, 0.00909091, 0.00606061, 0.00606061, 0.0030303, 
680, 0.235294, 0.186765, 0.142647, 0.111765, 0.0808824, 0.0647059, 0.0441176, 0.0367647, 0.025, 0.0220588, 0.0132353, 0.0132353, 0.00735294, 0.00735294, 0.00441176, 0.00441176, 
700, 0.234286, 0.182857, 0.145714, 0.108571, 0.0857143, 0.06, 0.05, 0.0328571, 0.0285714, 0.0185714, 0.0171429, 0.01, 0.01, 0.00571429, 0.00571429, 0.00428571, 
720, 0.230556, 0.184722, 0.141667, 0.1125, 0.0819444, 0.0666667, 0.0444444, 0.0388889, 0.025, 0.0222222, 0.0138889, 0.0125, 0.00833333, 0.00694444, 0.00555556, 0.00416667, 
740, 0.22973, 0.181081, 0.144595, 0.108108, 0.0878378, 0.0608108, 0.0513513, 0.0337838, 0.0297297, 0.0189189, 0.0175676, 0.0108108, 0.00945946, 0.00675676, 0.00540541, 0.00405405, 
760, 0.226316, 0.182895, 0.140789, 0.113158, 0.0815789, 0.0684211, 0.0460526, 0.0394737, 0.025, 0.0236842, 0.0144737, 0.0131579, 0.00789474, 0.00789474, 0.00526316, 0.00394737, 
780, 0.225641, 0.178205, 0.144872, 0.107692, 0.0884615, 0.0628205, 0.0525641, 0.0346154, 0.0307692, 0.0192308, 0.0179487, 0.0102564, 0.0102564, 0.00641026, 0.00641026, 0.00384615, 
800, 0.2225, 0.18, 0.14, 0.11375, 0.0825, 0.06875, 0.0475, 0.04125, 0.02625, 0.02375, 0.01375, 0.01375, 0.00875, 0.0075, 0.005, 0.005, 
820, 0.220732, 0.176829, 0.143902, 0.108537, 0.0890244, 0.0634146, 0.0536585, 0.0353659, 0.0317073, 0.0195122, 0.0182927, 0.0109756, 0.0109756, 0.00609756, 0.00609756, 0.00487805, 
840, 0.217857, 0.178571, 0.139286, 0.113095, 0.0845238, 0.0690476, 0.0488095, 0.0416667, 0.0261905, 0.025, 0.0142857, 0.0142857, 0.00833333, 0.00833333, 0.00595238, 0.0047619, 
860, 0.217442, 0.174419, 0.14186, 0.109302, 0.0895349, 0.0651163, 0.0534884, 0.0372093, 0.0325581, 0.0197674, 0.0186047, 0.0116279, 0.0104651, 0.00697674, 0.00697674, 0.00465116, 
880, 0.214773, 0.175, 0.138636, 0.113636, 0.0852273, 0.0693182, 0.05, 0.0420455, 0.0284091, 0.025, 0.0147727, 0.0147727, 0.00909091, 0.00795455, 0.00568182, 0.00568182, 
900, 0.213333, 0.172222, 0.141111, 0.11, 0.0888889, 0.0666667, 0.0544444, 0.0377778, 0.0333333, 0.0211111, 0.0188889, 0.0122222, 0.0111111, 0.00666667, 0.00666667, 0.00555556, 
920, 0.21087, 0.172826, 0.138043, 0.113043, 0.0858696, 0.0706522, 0.051087, 0.0423913, 0.0293478, 0.025, 0.0163043, 0.0152174, 0.00869565, 0.00869565, 0.00652174, 0.00543478, 
940, 0.209574, 0.170213, 0.140426, 0.109574, 0.0893617, 0.0670213, 0.0553191, 0.0393617, 0.0329787, 0.0223404, 0.0202128, 0.0117021, 0.0117021, 0.00744681, 0.00744681, 0.00531915, 
960, 0.207292, 0.170833, 0.1375, 0.1125, 0.0864583, 0.0708333, 0.0520833, 0.0427083, 0.0302083, 0.0260417, 0.0166667, 0.015625, 0.009375, 0.009375, 0.00625, 0.00625, 
980, 0.206122, 0.168367, 0.138776, 0.110204, 0.0897959, 0.0673469, 0.0561224, 0.0397959, 0.0336735, 0.0234694, 0.0204082, 0.0122449, 0.0122449, 0.00816326, 0.00714286, 0.00612245, 
1000, 0.204, 0.169, 0.136, 0.112, 0.087, 0.072, 0.052, 0.044, 0.031, 0.027, 0.017, 0.016, 0.01, 0.01, 0.007, 0.006, 
1020, 0.202941, 0.166667, 0.137255, 0.109804, 0.0901961, 0.0676471, 0.0568627, 0.0411765, 0.0343137, 0.0235294, 0.0215686, 0.0127451, 0.0127451, 0.00882353, 0.00784314, 0.00588235, 
1040, 0.200962, 0.166346, 0.135577, 0.111538, 0.0875, 0.0721154, 0.0528846, 0.0451923, 0.0317308, 0.0269231, 0.0182692, 0.0163462, 0.0105769, 0.0105769, 0.00673077, 0.00673077, 
1060, 0.199057, 0.165094, 0.136792, 0.109434, 0.0896226, 0.0688679, 0.0575472, 0.0415094, 0.0358491, 0.0245283, 0.0207547, 0.0141509, 0.0132075, 0.00849057, 0.00849057, 0.00660377, 
1080, 0.197222, 0.164815, 0.135185, 0.111111, 0.087037, 0.0722222, 0.0546296, 0.0453704, 0.0324074, 0.0277778, 0.0194444, 0.0166667, 0.0111111, 0.0101852, 0.00740741, 0.00740741, 
1100, 0.196364, 0.162727, 0.135455, 0.109091, 0.09, 0.07, 0.0572727, 0.0427273, 0.0363636, 0.0254545, 0.0218182, 0.0145455, 0.0136364, 0.00909091, 0.00818182, 0.00727273, 
1120, 0.194643, 0.1625, 0.133929, 0.110714, 0.0875, 0.0723214, 0.0553571, 0.0464286, 0.0330357, 0.0285714, 0.0196429, 0.0178571, 0.0116071, 0.0107143, 0.00803571, 0.00714286, 
1140, 0.192982, 0.161404, 0.134211, 0.108772, 0.0903509, 0.0701754, 0.0578947, 0.0438596, 0.0368421, 0.0254386, 0.022807, 0.0157895, 0.0140351, 0.00964912, 0.00877193, 0.00701754, 
1160, 0.191379, 0.161207, 0.132759, 0.110345, 0.087931, 0.0724138, 0.0560345, 0.0465517, 0.0344828, 0.0293103, 0.0198276, 0.0181034, 0.012931, 0.0112069, 0.00775862, 0.00775862, 
1180, 0.190678, 0.159322, 0.133051, 0.108475, 0.0898305, 0.0711864, 0.0584746, 0.0440678, 0.0372881, 0.0271186, 0.0228814, 0.0161017, 0.0144068, 0.0101695, 0.00932203, 0.00762712, 
1200, 0.189167, 0.159167, 0.131667, 0.109167, 0.0883333, 0.0733333, 0.0566667, 0.0466667, 0.035, 0.03, 0.0208333, 0.0183333, 0.0133333, 0.0116667, 0.00833333, 0.00833333, 
1220, 0.187705, 0.158197, 0.131967, 0.108197, 0.0893443, 0.0713115, 0.0590164, 0.045082, 0.0377049, 0.0278689, 0.0237705, 0.0163934, 0.0147541, 0.0106557, 0.00983607, 0.00819672, 
1240, 0.18629, 0.157258, 0.131452, 0.108871, 0.0879032, 0.0733871, 0.0572581, 0.0475806, 0.0354839, 0.0306452, 0.0217742, 0.0185484, 0.0137097, 0.0120968, 0.00887097, 0.00887097, 
1260, 0.184921, 0.156349, 0.130952, 0.107937, 0.0896825, 0.0714286, 0.0595238, 0.0460317, 0.0380952, 0.0285714, 0.0238095, 0.0174603, 0.0150794, 0.0111111, 0.0103175, 0.00873016, 
1280, 0.183594, 0.155469, 0.130469, 0.108594, 0.0882813, 0.0734375, 0.0578125, 0.0476562, 0.0367187, 0.0304688, 0.0226563, 0.0195312, 0.0140625, 0.0125, 0.009375, 0.009375, 
1300, 0.182308, 0.154615, 0.13, 0.107692, 0.09, 0.0715385, 0.06, 0.0461538, 0.0384615, 0.0292308, 0.0246154, 0.0184615, 0.0153846, 0.0115385, 0.0107692, 0.00923077, 
1320, 0.181061, 0.153788, 0.129545, 0.108333, 0.0878788, 0.0742424, 0.0575758, 0.0484848, 0.0371212, 0.0310606, 0.0234848, 0.019697, 0.0151515, 0.0128788, 0.00984848, 0.00984848, 
1340, 0.179851, 0.152985, 0.129104, 0.107463, 0.0895522, 0.0716418, 0.0604478, 0.0470149, 0.038806, 0.0298507, 0.0253731, 0.0186567, 0.0164179, 0.0119403, 0.011194, 0.00970149, 
1360, 0.178676, 0.152206, 0.128676, 0.107353, 0.0882353, 0.0742647, 0.0580882, 0.0492647, 0.0375, 0.0316176, 0.0242647, 0.0205882, 0.0147059, 0.0139706, 0.0102941, 0.0102941, 
1380, 0.177536, 0.151449, 0.128261, 0.106522, 0.0898551, 0.0717391, 0.0608696, 0.0471014, 0.0398551, 0.0304348, 0.026087, 0.0188406, 0.0173913, 0.0123188, 0.0115942, 0.0101449, 
1400, 0.176429, 0.150714, 0.127143, 0.107857, 0.0878571, 0.0742857, 0.0585714, 0.0492857, 0.0385714, 0.0321429, 0.0242857, 0.0214286, 0.0157143, 0.0142857, 0.0107143, 0.0107143, 
1420, 0.175352, 0.15, 0.127465, 0.105634, 0.0901408, 0.071831, 0.0612676, 0.0478873, 0.0401408, 0.0309859, 0.0260563, 0.0197183, 0.0176056, 0.0133803, 0.0119718, 0.0105634, 
1440, 0.174306, 0.149306, 0.126389, 0.106944, 0.0875, 0.075, 0.0590278, 0.05, 0.0388889, 0.0326389, 0.025, 0.0215278, 0.0159722, 0.0145833, 0.0118056, 0.0111111, 
1460, 0.173288, 0.14863, 0.126027, 0.105479, 0.089726, 0.0726027, 0.0616438, 0.0479452, 0.0410959, 0.0315068, 0.0267123, 0.019863, 0.0178082, 0.0136986, 0.0130137, 0.0109589, 
1480, 0.172297, 0.147973, 0.125, 0.106757, 0.0878378, 0.0743243, 0.0594595, 0.0506757, 0.0391892, 0.0337838, 0.025, 0.0222973, 0.0162162, 0.0155405, 0.0121622, 0.0114865, 
1500, 0.171333, 0.146667, 0.126, 0.104667, 0.0893333, 0.0726667, 0.062, 0.0486667, 0.0413333, 0.032, 0.0273333, 0.0206667, 0.0186667, 0.014, 0.0133333, 0.0113333, 
1520, 0.170395, 0.146711, 0.123684, 0.106579, 0.0875, 0.0743421, 0.0598684, 0.0513158, 0.0394737, 0.0342105, 0.0256579, 0.0230263, 0.0171053, 0.0157895, 0.0125, 0.0118421, 
1540, 0.169481, 0.145455, 0.124675, 0.104545, 0.088961, 0.0727273, 0.0623377, 0.0487013, 0.0422078, 0.0324675, 0.0279221, 0.0214286, 0.0188312, 0.0149351, 0.0136364, 0.0116883, 
1560, 0.16859, 0.144872, 0.123718, 0.105128, 0.0878205, 0.074359, 0.0602564, 0.0512821, 0.0403846, 0.0346154, 0.0262821, 0.0230769, 0.0179487, 0.0160256, 0.0134615, 0.0121795, 
1580, 0.167722, 0.144304, 0.123418, 0.10443, 0.0886076, 0.0727848, 0.0620253, 0.05, 0.0424051, 0.0329114, 0.028481, 0.021519, 0.0196203, 0.0151899, 0.0139241, 0.0126582, 
1600, 0.166875, 0.14375, 0.1225, 0.105, 0.0875, 0.074375, 0.060625, 0.05125, 0.04125, 0.035, 0.026875, 0.02375, 0.018125, 0.01625, 0.01375, 0.013125, 
1620, 0.166049, 0.142593, 0.12284, 0.103704, 0.0888889, 0.0728395, 0.0623457, 0.05, 0.0425926, 0.0339506, 0.0290123, 0.0222222, 0.0197531, 0.0154321, 0.0148148, 0.012963, 
1640, 0.164634, 0.142683, 0.121951, 0.104268, 0.0871951, 0.075, 0.0603659, 0.0518293, 0.0414634, 0.0353659, 0.0280488, 0.0237805, 0.0189024, 0.0170732, 0.0140244, 0.0134146, 
1660, 0.163855, 0.141566, 0.122289, 0.103012, 0.0885542, 0.0728916, 0.0626506, 0.0506024, 0.0427711, 0.0343373, 0.0295181, 0.0228916, 0.0204819, 0.0162651, 0.0150602, 0.013253, 
1680, 0.163095, 0.141071, 0.120833, 0.104167, 0.0869048, 0.075, 0.0607143, 0.052381, 0.0416667, 0.0357143, 0.0285714, 0.0244048, 0.0196429, 0.0172619, 0.014881, 0.0136905, 
1700, 0.162353, 0.14, 0.121176, 0.102941, 0.0882353, 0.0729412, 0.0629412, 0.0505882, 0.0435294, 0.0347059, 0.03, 0.0235294, 0.0205882, 0.0170588, 0.0152941, 0.0141176, 
1720, 0.161047, 0.140116, 0.120349, 0.103488, 0.0866279, 0.075, 0.0610465, 0.0523256, 0.0424419, 0.0360465, 0.0290698, 0.025, 0.0197674, 0.0180233, 0.0151163, 0.0145349, 
1740, 0.160345, 0.13908, 0.12069, 0.102299, 0.087931, 0.0729885, 0.0632184, 0.0511494, 0.0436782, 0.0350575, 0.0304598, 0.0241379, 0.0212644, 0.0172414, 0.016092, 0.0143678, 
1760, 0.159659, 0.138636, 0.119318, 0.103409, 0.0863636, 0.075, 0.0613636, 0.0528409, 0.0426136, 0.0363636, 0.0295455, 0.0255682, 0.0204545, 0.0181818, 0.0159091, 0.0147727, 
1780, 0.158989, 0.13764, 0.119663, 0.101685, 0.0882022, 0.0730337, 0.0634831, 0.0511236, 0.044382, 0.0353933, 0.0308989, 0.0247191, 0.0213483, 0.0179775, 0.0162921, 0.0151685, 
1800, 0.157778, 0.137778, 0.118333, 0.102778, 0.0866667, 0.075, 0.0611111, 0.0533333, 0.0427778, 0.0372222, 0.03, 0.0255556, 0.0211111, 0.0188889, 0.0161111, 0.0155556, 
1820, 0.157143, 0.136813, 0.118681, 0.101648, 0.0879121, 0.0730769, 0.0631868, 0.0516484, 0.0445055, 0.0362637, 0.0307692, 0.0252747, 0.021978, 0.0186813, 0.017033, 0.0153846, 
1840, 0.156522, 0.136413, 0.117935, 0.102174, 0.086413, 0.0744565, 0.0619565, 0.0532609, 0.0434783, 0.0369565, 0.0304348, 0.026087, 0.0217391, 0.0195652, 0.0168478, 0.0157609, 
1860, 0.155914, 0.135484, 0.11828, 0.101075, 0.0870968, 0.0736559, 0.0629032, 0.0521505, 0.0446237, 0.0365591, 0.0311828, 0.0258065, 0.0225806, 0.0193548, 0.0172043, 0.016129, 
1880, 0.154787, 0.135638, 0.117021, 0.101596, 0.0867021, 0.0739362, 0.062234, 0.0531915, 0.0441489, 0.037234, 0.0308511, 0.0265957, 0.0223404, 0.0196809, 0.0175532, 0.0164894, 
1900, 0.154211, 0.134737, 0.117368, 0.100526, 0.0868421, 0.0736842, 0.0631579, 0.0526316, 0.0447368, 0.0368421, 0.0315789, 0.0263158, 0.0231579, 0.0194737, 0.0178947, 0.0168421, 
1920, 0.153646, 0.134375, 0.116146, 0.101042, 0.0864583, 0.0739583, 0.0625, 0.0536458, 0.0442708, 0.0375, 0.03125, 0.0270833, 0.0229167, 0.0203125, 0.0177083, 0.0171875, 
1940, 0.153093, 0.133505, 0.116495, 0.1, 0.0865979, 0.0737113, 0.0634021, 0.0525773, 0.0453608, 0.0371134, 0.0319588, 0.0268041, 0.0237113, 0.0201031, 0.0185567, 0.0170103, 
1960, 0.152041, 0.133673, 0.115306, 0.10051, 0.0862245, 0.0739796, 0.0627551, 0.0535714, 0.0443878, 0.0382653, 0.0316327, 0.027551, 0.0234694, 0.0209184, 0.0183673, 0.0173469, 
1980, 0.151515, 0.132323, 0.116162, 0.0994949, 0.0863636, 0.0737374, 0.0631313, 0.0530303, 0.0454545, 0.0378788, 0.0323232, 0.0272727, 0.0242424, 0.0207071, 0.0186869, 0.0176768, 
2000, 0.1505, 0.1325, 0.115, 0.1, 0.086, 0.074, 0.0625, 0.054, 0.045, 0.0385, 0.032, 0.028, 0.024, 0.021, 0.019, 0.018, 
2020, 0.15, 0.131683, 0.114851, 0.0995049, 0.0861386, 0.0737624, 0.0633663, 0.0529703, 0.0460396, 0.0381188, 0.0326733, 0.0277228, 0.0242574, 0.0212871, 0.0193069, 0.0183168, 
2040, 0.14951, 0.130882, 0.114706, 0.0995098, 0.0857843, 0.0740196, 0.0627451, 0.0539216, 0.045098, 0.0392157, 0.0323529, 0.0284314, 0.0240196, 0.0215686, 0.0196078, 0.0186275, 
2060, 0.148544, 0.131068, 0.114078, 0.0990291, 0.0859223, 0.0737864, 0.0631068, 0.0533981, 0.0461165, 0.0383495, 0.0334951, 0.0281553, 0.0247573, 0.0213592, 0.0199029, 0.018932, 
2080, 0.148077, 0.130288, 0.113942, 0.0990385, 0.0855769, 0.0735577, 0.0629808, 0.0543269, 0.0451923, 0.0394231, 0.0331731, 0.0288462, 0.0245192, 0.0221154, 0.0197115, 0.0192308, 
2100, 0.147619, 0.129524, 0.11381, 0.0985714, 0.0857143, 0.0733333, 0.0633333, 0.0538095, 0.0461905, 0.0390476, 0.0338095, 0.0285714, 0.0252381, 0.0219048, 0.0204762, 0.0190476, 
2120, 0.146698, 0.129717, 0.112736, 0.0990566, 0.0849057, 0.0740566, 0.0627358, 0.0542453, 0.0462264, 0.0396226, 0.0334906, 0.0292453, 0.025, 0.0226415, 0.020283, 0.0193396, 
2140, 0.146262, 0.128505, 0.113551, 0.0976636, 0.0859813, 0.0728972, 0.0635514, 0.0542056, 0.0462617, 0.0397196, 0.0341121, 0.028972, 0.0257009, 0.0224299, 0.0205607, 0.0196262, 
2160, 0.14537, 0.128704, 0.112037, 0.0990741, 0.0842593, 0.0740741, 0.062963, 0.0546296, 0.0462963, 0.0398148, 0.0342593, 0.0296296, 0.025463, 0.0226852, 0.0208333, 0.0199074, 
2180, 0.144954, 0.127523, 0.112844, 0.0972477, 0.0857798, 0.0729358, 0.0637615, 0.0541284, 0.046789, 0.0399083, 0.0344037, 0.0298165, 0.0256881, 0.0229358, 0.0211009, 0.0201835, 
2200, 0.144091, 0.127727, 0.111364, 0.0986364, 0.0840909, 0.0740909, 0.0631818, 0.0545455, 0.0468182, 0.04, 0.0345455, 0.03, 0.0259091, 0.0231818, 0.0213636, 0.0204545, 
2220, 0.143694, 0.126577, 0.112162, 0.0968468, 0.0855856, 0.072973, 0.063964, 0.0545045, 0.0468468, 0.0400901, 0.0346847, 0.0301802, 0.0261261, 0.0234234, 0.0216216, 0.0207207, 
2240, 0.142857, 0.126786, 0.110714, 0.0982143, 0.0839286, 0.0741071, 0.0633929, 0.0549107, 0.046875, 0.0401786, 0.0348214, 0.0303571, 0.0263393, 0.0236607, 0.021875, 0.0209821, 
2260, 0.142478, 0.125664, 0.111504, 0.0964602, 0.0853982, 0.0730089, 0.0641593, 0.0544248, 0.0473451, 0.0402655, 0.0349558, 0.030531, 0.0265487, 0.0238938, 0.0221239, 0.0212389, 
2280, 0.141667, 0.125877, 0.110088, 0.097807, 0.0837719, 0.0741228, 0.0631579, 0.0552632, 0.0469298, 0.0407895, 0.0350877, 0.0307018, 0.0267544, 0.0241228, 0.0223684, 0.0214912, 
2300, 0.141304, 0.124783, 0.11087, 0.096087, 0.0852174, 0.0730435, 0.063913, 0.0547826, 0.0473913, 0.0408696, 0.0352174, 0.0308696, 0.0269565, 0.0243478, 0.0226087, 0.0217391, 
2320, 0.140517, 0.125, 0.109483, 0.0974138, 0.0836207, 0.0741379, 0.0633621, 0.0551724, 0.0474138, 0.0409483, 0.0353448, 0.0310345, 0.0271552, 0.024569, 0.0228448, 0.0219828, 
2340, 0.140171, 0.123932, 0.110256, 0.0957265, 0.0850427, 0.0730769, 0.0641026, 0.0547009, 0.0478632, 0.0410256, 0.0354701, 0.0311966, 0.0273504, 0.0247863, 0.0230769, 0.0222222, 
2360, 0.139407, 0.124153, 0.108898, 0.0970339, 0.0834746, 0.0741525, 0.0631356, 0.0555085, 0.0474576, 0.0415254, 0.0355932, 0.0313559, 0.0275424, 0.025, 0.0233051, 0.0224576, 
2380, 0.139076, 0.123109, 0.109664, 0.0953782, 0.084874, 0.0726891, 0.0642857, 0.055042, 0.0478992, 0.0411765, 0.0361345, 0.0315126, 0.0277311, 0.0252101, 0.0235294, 0.0226891, 
2400, 0.138333, 0.123333, 0.108333, 0.0966667, 0.0833333, 0.07375, 0.0633333, 0.0558333, 0.0475, 0.0416667, 0.03625, 0.0316667, 0.0279167, 0.0254167, 0.02375, 0.0229167, 
2420, 0.138017, 0.122314, 0.109091, 0.0950413, 0.0847107, 0.0727273, 0.0640496, 0.0549587, 0.0483471, 0.0417355, 0.0363636, 0.0318182, 0.0280992, 0.0256198, 0.0239669, 0.0231405, 
2440, 0.137295, 0.122541, 0.107787, 0.0963115, 0.0831967, 0.0737705, 0.0631148, 0.0557377, 0.0479508, 0.0422131, 0.0364754, 0.0319672, 0.0282787, 0.0258197, 0.0241803, 0.0233607, 
2460, 0.136992, 0.121545, 0.108537, 0.0947154, 0.0845528, 0.0723577, 0.0642276, 0.0552846, 0.048374, 0.0418699, 0.0369919, 0.0321138, 0.0284553, 0.0260163, 0.0243902, 0.0235772, 
2480, 0.13629, 0.121774, 0.107258, 0.0959677, 0.0826613, 0.0737903, 0.0633065, 0.0560484, 0.0479839, 0.0423387, 0.0366935, 0.0326613, 0.028629, 0.0262097, 0.0245968, 0.0237903, 
2500, 0.136, 0.1208, 0.108, 0.0944, 0.084, 0.0724, 0.0644, 0.0552, 0.0488, 0.042, 0.0372, 0.0324, 0.0292, 0.0264, 0.0248, 0.024, 
2520, 0.135317, 0.121032, 0.106746, 0.0952381, 0.0829365, 0.0734127, 0.0634921, 0.0559524, 0.0484127, 0.0424603, 0.0369048, 0.0329365, 0.0293651, 0.0265873, 0.025, 0.0242063, 
2540, 0.135039, 0.120079, 0.10748, 0.0940945, 0.0834646, 0.0728346, 0.0641732, 0.0555118, 0.0488189, 0.042126, 0.0374016, 0.0330709, 0.0295276, 0.0267717, 0.0251969, 0.0244094, 
2560, 0.134375, 0.120312, 0.10625, 0.0949219, 0.0828125, 0.0730469, 0.0636719, 0.05625, 0.0484375, 0.0425781, 0.0375, 0.0332031, 0.0296875, 0.0269531, 0.0253906, 0.0246094, 
2580, 0.134109, 0.11938, 0.106977, 0.0937985, 0.0833333, 0.0724806, 0.0643411, 0.0554264, 0.0492248, 0.0426357, 0.0375969, 0.0333333, 0.029845, 0.0271318, 0.0255814, 0.0248062, 
2600, 0.133462, 0.119615, 0.105769, 0.0946154, 0.0823077, 0.0734615, 0.0634615, 0.0561538, 0.0488462, 0.0430769, 0.0376923, 0.0334615, 0.03, 0.0273077, 0.0257692, 0.025, 
