2340, 0.504274, 0.495726, 
2360, 0.504237, 0.495763, 
2380, 0.504202, 0.495798, 
2400, 0.504167, 0.495833, 
2420, 0.504132, 0.495868, 
2440, 0.504098, 0.495902, 
2460, 0.504065, 0.495935, 
2480, 0.504032, 0.495968, 
2500, 0.504, 0.496, 
2520, 0.503968, 0.496032, 
2540, 0.503937, 0.496063, 
2560, 0.503906, 0.496094, 
2580, 0.503876, 0.496124, 
2600, 0.503846, 0.496154, 
2620, 0.503817, 0.496183, 
2640, 0.503788, 0.496212, 
2660, 0.503759, 0.496241, 
2680, 0.503731, 0.496269, 
2700, 0.503704, 0.496296, 
2720, 0.503676, 0.496324, 
2740, 0.50365, 0.49635, 
2760, 0.503623, 0.496377, 
2780, 0.503597, 0.496403, 
2800, 0.503571, 0.496429, 
2820, 0.503546, 0.496454, 
2840, 0.503521, 0.496479, 
2860, 0.503497, 0.496504, 
2880, 0.503472, 0.496528, 
2900, 0.503448, 0.496552, 
2920, 0.503425, 0.496575, 
2940, 0.503401, 0.496599, 
2960, 0.503378, 0.496622, 
2980, 0.503356, 0.496644, 
3000, 0.503333, 0.496667, 
3020, 0.503311, 0.496689, 
3040, 0.503289, 0.496711, 
3060, 0.503268, 0.496732, 
3080, 0.503247, 0.496753, 
3100, 0.503226, 0.496774, 
3120, 0.503205, 0.496795, 
3140, 0.503185, 0.496815, 
3160, 0.503165, 0.496835, 
3180, 0.503145, 0.496855, 
3200, 0.503125, 0.496875, 
3220, 0.503106, 0.496894, 
3240, 0.503086, 0.496914, 
3260, 0.503067, 0.496933, 
3280, 0.503049, 0.496951, 
3300, 0.50303, 0.49697, 
3320, 0.503012, 0.496988, 
3340, 0.502994, 0.497006, 
3360, 0.502976, 0.497024, 
3380, 0.502959, 0.497041, 
3400, 0.502941, 0.497059, 
3420, 0.502924, 0.497076, 
3440, 0.502907, 0.497093, 
3460, 0.50289, 0.49711, 
3480, 0.502874, 0.497126, 
3500, 0.502857, 0.497143, 
3520, 0.502841, 0.497159, 
3540, 0.502825, 0.497175, 
3560, 0.502809, 0.497191, 
3580, 0.502793, 0.497207, 
3600, 0.502778, 0.497222, 
3620, 0.502762, 0.497238, 
3640, 0.502747, 0.497253, 
3660, 0.502732, 0.497268, 
3680, 0.502717, 0.497283, 
3700, 0.502703, 0.497297, 
3720, 0.502688, 0.497312, 
3740, 0.502674, 0.497326, 
3760, 0.50266, 0.49734, 
3780, 0.502645, 0.497355, 
3800, 0.502632, 0.497368, 
3820, 0.502618, 0.497382, 
3840, 0.502604, 0.497396, 
3860, 0.502591, 0.497409, 
3880, 0.502577, 0.497423, 
3900, 0.502564, 0.497436, 
3920, 0.502551, 0.497449, 
3940, 0.502538, 0.497462, 
3960, 0.502525, 0.497475, 
3980, 0.502513, 0.497487, 
4000, 0.5025, 0.4975, 
4020, 0.502488, 0.497512, 
4040, 0.502475, 0.497525, 
4060, 0.502463, 0.497537, 
4080, 0.502451, 0.497549, 
4100, 0.502439, 0.497561, 
4120, 0.502427, 0.497573, 
4140, 0.502415, 0.497585, 
4160, 0.502404, 0.497596, 
4180, 0.502392, 0.497608, 
4200, 0.502381, 0.497619, 
4220, 0.50237, 0.49763, 
4240, 0.502358, 0.497642, 
4260, 0.502347, 0.497653, 
4280, 0.502336, 0.497664, 
4300, 0.502326, 0.497674, 
4320, 0.502315, 0.497685, 
4340, 0.502304, 0.497696, 
4360, 0.502294, 0.497706, 
4380, 0.502283, 0.497717, 
4400, 0.502273, 0.497727, 
4420, 0.502262, 0.497738, 
4440, 0.502252, 0.497748, 
4460, 0.502242, 0.497758, 
4480, 0.502232, 0.497768, 
4500, 0.502222, 0.497778, 
4520, 0.502212, 0.497788, 
4540, 0.502203, 0.497797, 
4560, 0.502193, 0.497807, 
4580, 0.502183, 0.497817, 
4600, 0.502174, 0.497826, 
4620, 0.502164, 0.497835, 
4640, 0.502155, 0.497845, 
4660, 0.502146, 0.497854, 
4680, 0.502137, 0.497863, 
4700, 0.502128, 0.497872, 
4720, 0.502119, 0.497881, 
4740, 0.50211, 0.49789, 
4760, 0.502101, 0.497899, 
4780, 0.502092, 0.497908, 
4800, 0.502083, 0.497917, 
4820, 0.502075, 0.497925, 
4840, 0.502066, 0.497934, 
4860, 0.502058, 0.497942, 
4880, 0.502049, 0.497951, 
4900, 0.502041, 0.497959, 
4920, 0.502033, 0.497967, 
4940, 0.502024, 0.497976, 
4960, 0.502016, 0.497984, 
4980, 0.502008, 0.497992, 
5000, 0.502, 0.498, 
5020, 0.501992, 0.498008, 
5040, 0.501984, 0.498016, 
5060, 0.501976, 0.498024, 
5080, 0.501969, 0.498031, 
5100, 0.501961, 0.498039, 
5120, 0.501953, 0.498047, 
5140, 0.501945, 0.498054, 
5160, 0.501938, 0.498062, 
5180, 0.50193, 0.498069, 
5200, 0.501923, 0.498077, 
5220, 0.501916, 0.498084, 
5240, 0.501908, 0.498092, 
5260, 0.501901, 0.498099, 
5280, 0.501894, 0.498106, 
5300, 0.501887, 0.498113, 
5320, 0.50188, 0.49812, 
5340, 0.501873, 0.498127, 
5360, 0.501866, 0.498134, 
5380, 0.501859, 0.498141, 
5400, 0.501852, 0.498148, 
5420, 0.501845, 0.498155, 
5440, 0.501838, 0.498162, 
5460, 0.501832, 0.498168, 
5480, 0.501825, 0.498175, 
5500, 0.501818, 0.498182, 
5520, 0.501812, 0.498188, 
5540, 0.501805, 0.498195, 
5560, 0.501799, 0.498201, 
5580, 0.501792, 0.498208, 
5600, 0.501786, 0.498214, 
5620, 0.501779, 0.498221, 
5640, 0.501773, 0.498227, 
5660, 0.501767, 0.498233, 
5680, 0.501761, 0.498239, 
5700, 0.501754, 0.498246, 
5720, 0.501748, 0.498252, 
5740, 0.501742, 0.498258, 
5760, 0.501736, 0.498264, 
5780, 0.50173, 0.49827, 
5800, 0.501724, 0.498276, 
5820, 0.501718, 0.498282, 
5840, 0.501712, 0.498288, 
5860, 0.501706, 0.498294, 
5880, 0.501701, 0.498299, 
5900, 0.501695, 0.498305, 
5920, 0.501689, 0.498311, 
5940, 0.501683, 0.498316, 
5960, 0.501678, 0.498322, 
5980, 0.501672, 0.498328, 
6000, 0.501667, 0.498333, 
6020, 0.501661, 0.498339, 
6040, 0.501656, 0.498344, 
6060, 0.50165, 0.49835, 
6080, 0.501645, 0.498355, 
6100, 0.501639, 0.498361, 
6120, 0.501634, 0.498366, 
6140, 0.501629, 0.498371, 
6160, 0.501623, 0.498377, 
6180, 0.501618, 0.498382, 
6200, 0.501613, 0.498387, 
6220, 0.501608, 0.498392, 
6240, 0.501603, 0.498397, 
6260, 0.501597, 0.498403, 
6280, 0.501592, 0.498408, 
6300, 0.501587, 0.498413, 
6320, 0.501582, 0.498418, 
6340, 0.501577, 0.498423, 
6360, 0.501572, 0.498428, 
6380, 0.501567, 0.498433, 
6400, 0.501562, 0.498437, 
6420, 0.501558, 0.498442, 
6440, 0.501553, 0.498447, 
6460, 0.501548, 0.498452, 
6480, 0.501543, 0.498457, 
6500, 0.501538, 0.498462, 
6520, 0.501534, 0.498466, 
6540, 0.501529, 0.498471, 
6560, 0.501524, 0.498476, 
6580, 0.50152, 0.49848, 
6600, 0.501515, 0.498485, 
6620, 0.501511, 0.498489, 
6640, 0.501506, 0.498494, 
6660, 0.501502, 0.498498, 
6680, 0.501497, 0.498503, 
6700, 0.501493, 0.498507, 
6720, 0.501488, 0.498512, 
6740, 0.501484, 0.498516, 
6760, 0.501479, 0.498521, 
6780, 0.501475, 0.498525, 
6800, 0.501471, 0.498529, 
6820, 0.501466, 0.498534, 
6840, 0.501462, 0.498538, 
6860, 0.501458, 0.498542, 
6880, 0.501453, 0.498547, 
6900, 0.501449, 0.498551, 
6920, 0.501445, 0.498555, 
6940, 0.501441, 0.498559, 
6960, 0.501437, 0.498563, 
6980, 0.501433, 0.498567, 
7000, 0.501429, 0.498571, 
7020, 0.501424, 0.498576, 
7040, 0.50142, 0.49858, 
7060, 0.501416, 0.498584, 
7080, 0.501412, 0.498588, 
7100, 0.501408, 0.498592, 
7120, 0.501405, 0.498596, 
7140, 0.501401, 0.498599, 
7160, 0.501397, 0.498603, 
7180, 0.501393, 0.498607, 
7200, 0.501389, 0.498611, 
7220, 0.501385, 0.498615, 
7240, 0.501381, 0.498619, 
7260, 0.501377, 0.498623, 
7280, 0.501374, 0.498626, 
7300, 0.50137, 0.49863, 
7320, 0.501366, 0.498634, 
7340, 0.501362, 0.498638, 
7360, 0.501359, 0.498641, 
7380, 0.501355, 0.498645, 
7400, 0.501351, 0.498649, 
7420, 0.501348, 0.498652, 
7440, 0.501344, 0.498656, 
7460, 0.501341, 0.49866, 
7480, 0.501337, 0.498663, 
7500, 0.501333, 0.498667, 
7520, 0.50133, 0.49867, 
7540, 0.501326, 0.498674, 
7560, 0.501323, 0.498677, 
7580, 0.501319, 0.498681, 
7600, 0.501316, 0.498684, 
7620, 0.501312, 0.498688, 
7640, 0.501309, 0.498691, 
7660, 0.501305, 0.498695, 
7680, 0.501302, 0.498698, 
7700, 0.501299, 0.498701, 
7720, 0.501295, 0.498705, 
7740, 0.501292, 0.498708, 
7760, 0.501289, 0.498711, 
7780, 0.501285, 0.498715, 
7800, 0.501282, 0.498718, 
7820, 0.501279, 0.498721, 
7840, 0.501276, 0.498724, 
7860, 0.501272, 0.498728, 
7880, 0.501269, 0.498731, 
7900, 0.501266, 0.498734, 
7920, 0.501263, 0.498737, 
7940, 0.501259, 0.498741, 
7960, 0.501256, 0.498744, 
7980, 0.501253, 0.498747, 
8000, 0.50125, 0.49875, 
8020, 0.501247, 0.498753, 
8040, 0.501244, 0.498756, 
8060, 0.501241, 0.498759, 
8080, 0.501238, 0.498762, 
8100, 0.501235, 0.498765, 
8120, 0.501232, 0.498768, 
8140, 0.501229, 0.498771, 
8160, 0.501225, 0.498774, 
8180, 0.501222, 0.498778, 
8200, 0.50122, 0.49878, 
8220, 0.501217, 0.498783, 
8240, 0.501214, 0.498786, 
8260, 0.501211, 0.498789, 
8280, 0.501208, 0.498792, 
8300, 0.501205, 0.498795, 
8320, 0.501202, 0.498798, 
8340, 0.501199, 0.498801, 
8360, 0.501196, 0.498804, 
8380, 0.501193, 0.498807, 
8400, 0.50119, 0.49881, 
8420, 0.501188, 0.498812, 
8440, 0.501185, 0.498815, 
8460, 0.501182, 0.498818, 
8480, 0.501179, 0.498821, 
8500, 0.501176, 0.498824, 
8520, 0.501174, 0.498826, 
8540, 0.501171, 0.498829, 
8560, 0.501168, 0.498832, 
8580, 0.501166, 0.498834, 
8600, 0.501163, 0.498837, 
8620, 0.50116, 0.49884, 
8640, 0.501157, 0.498843, 
8660, 0.501155, 0.498845, 
8680, 0.501152, 0.498848, 
8700, 0.501149, 0.498851, 
8720, 0.501147, 0.498853, 
8740, 0.501144, 0.498856, 
8760, 0.501142, 0.498858, 
8780, 0.501139, 0.498861, 
8800, 0.501136, 0.498864, 
8820, 0.501134, 0.498866, 
8840, 0.501131, 0.498869, 
8860, 0.501129, 0.498871, 
8880, 0.501126, 0.498874, 
8900, 0.501124, 0.498876, 
8920, 0.501121, 0.498879, 
8940, 0.501119, 0.498881, 
8960, 0.501116, 0.498884, 
8980, 0.501114, 0.498886, 
9000, 0.501111, 0.498889, 
9020, 0.501109, 0.498891, 
9040, 0.501106, 0.498894, 
9060, 0.501104, 0.498896, 
9080, 0.501101, 0.498899, 
9100, 0.501099, 0.498901, 
9120, 0.501096, 0.498904, 
9140, 0.501094, 0.498906, 
9160, 0.501092, 0.498908, 
9180, 0.501089, 0.498911, 
9200, 0.501087, 0.498913, 
9220, 0.501085, 0.498915, 
9240, 0.501082, 0.498918, 
9260, 0.50108, 0.49892, 
9280, 0.501078, 0.498922, 
9300, 0.501075, 0.498925, 
9320, 0.501073, 0.498927, 
9340, 0.501071, 0.498929, 
9360, 0.501068, 0.498932, 
9380, 0.501066, 0.498934, 
9400, 0.501064, 0.498936, 
9420, 0.501062, 0.498938, 
9440, 0.501059, 0.498941, 
9460, 0.501057, 0.498943, 
9480, 0.501055, 0.498945, 
9500, 0.501053, 0.498947, 
9520, 0.50105, 0.49895, 
9540, 0.501048, 0.498952, 
9560, 0.501046, 0.498954, 
9580, 0.501044, 0.498956, 
9600, 0.501042, 0.498958, 
9620, 0.50104, 0.49896, 
9640, 0.501037, 0.498963, 
9660, 0.501035, 0.498965, 
9680, 0.501033, 0.498967, 
9700, 0.501031, 0.498969, 
9720, 0.501029, 0.498971, 
9740, 0.501027, 0.498973, 
9760, 0.501025, 0.498975, 
9780, 0.501023, 0.498978, 
9800, 0.50102, 0.49898, 
9820, 0.501018, 0.498982, 
9840, 0.501016, 0.498984, 
9860, 0.501014, 0.498986, 
9880, 0.501012, 0.498988, 
9900, 0.50101, 0.49899, 
9920, 0.501008, 0.498992, 
9940, 0.501006, 0.498994, 
9960, 0.501004, 0.498996, 
9980, 0.501002, 0.498998, 
10000, 0.501, 0.499, 
10020, 0.500998, 0.499002, 
10040, 0.500996, 0.499004, 
10060, 0.500994, 0.499006, 
10080, 0.500992, 0.499008, 
10100, 0.50099, 0.49901, 
10120, 0.500988, 0.499012, 
10140, 0.500986, 0.499014, 
10160, 0.500984, 0.499016, 
10180, 0.500982, 0.499018, 
10200, 0.50098, 0.49902, 
10220, 0.500978, 0.499022, 
10240, 0.500977, 0.499023, 
10260, 0.500975, 0.499025, 
10280, 0.500973, 0.499027, 
10300, 0.500971, 0.499029, 
10320, 0.500969, 0.499031, 
10340, 0.500967, 0.499033, 
10360, 0.500965, 0.499035, 
10380, 0.500963, 0.499037, 
10400, 0.500962, 0.499038, 
10420, 0.50096, 0.49904, 
10440, 0.500958, 0.499042, 
10460, 0.500956, 0.499044, 
10480, 0.500954, 0.499046, 
10500, 0.500952, 0.499048, 
10520, 0.500951, 0.499049, 
10540, 0.500949, 0.499051, 
10560, 0.500947, 0.499053, 
10580, 0.500945, 0.499055, 
10600, 0.500943, 0.499057, 
10620, 0.500942, 0.499058, 
10640, 0.50094, 0.49906, 
10660, 0.500938, 0.499062, 
10680, 0.500936, 0.499064, 
10700, 0.500935, 0.499065, 
10720, 0.500933, 0.499067, 
10740, 0.500931, 0.499069, 
10760, 0.500929, 0.499071, 
10780, 0.500928, 0.499072, 
10800, 0.500926, 0.499074, 
10820, 0.500924, 0.499076, 
10840, 0.500923, 0.499077, 
10860, 0.500921, 0.499079, 
10880, 0.500919, 0.499081, 
10900, 0.500917, 0.499083, 
10920, 0.500916, 0.499084, 
10940, 0.500914, 0.499086, 
10960, 0.500912, 0.499088, 
10980, 0.500911, 0.499089, 
11000, 0.500909, 0.499091, 
11020, 0.500907, 0.499093, 
11040, 0.500906, 0.499094, 
11060, 0.500904, 0.499096, 
11080, 0.500903, 0.499097, 
11100, 0.500901, 0.499099, 
11120, 0.500899, 0.499101, 
11140, 0.500898, 0.499102, 
11160, 0.500896, 0.499104, 
11180, 0.500894, 0.499106, 
11200, 0.500893, 0.499107, 
11220, 0.500891, 0.499109, 
11240, 0.50089, 0.49911, 
11260, 0.500888, 0.499112, 
11280, 0.500886, 0.499113, 
11300, 0.500885, 0.499115, 
11320, 0.500883, 0.499117, 
11340, 0.500882, 0.499118, 
11360, 0.50088, 0.49912, 
11380, 0.500879, 0.499121, 
11400, 0.500877, 0.499123, 
11420, 0.500876, 0.499124, 
11440, 0.500874, 0.499126, 
11460, 0.500873, 0.499127, 
11480, 0.500871, 0.499129, 
11500, 0.50087, 0.49913, 
11520, 0.500868, 0.499132, 
11540, 0.500867, 0.499133, 
11560, 0.500865, 0.499135, 
11580, 0.500864, 0.499136, 
11600, 0.500862, 0.499138, 
11620, 0.500861, 0.499139, 
11640, 0.500859, 0.499141, 
11660, 0.500858, 0.499142, 
11680, 0.500856, 0.499144, 
11700, 0.500855, 0.499145, 
11720, 0.500853, 0.499147, 
11740, 0.500852, 0.499148, 
11760, 0.50085, 0.49915, 
11780, 0.500849, 0.499151, 
11800, 0.500847, 0.499153, 
11820, 0.500846, 0.499154, 
11840, 0.500845, 0.499155, 
11860, 0.500843, 0.499157, 
11880, 0.500842, 0.499158, 
11900, 0.50084, 0.49916, 
11920, 0.500839, 0.499161, 
11940, 0.500838, 0.499162, 
11960, 0.500836, 0.499164, 
11980, 0.500835, 0.499165, 
12000, 0.500833, 0.499167, 
12020, 0.500832, 0.499168, 
12040, 0.500831, 0.499169, 
12060, 0.500829, 0.499171, 
12080, 0.500828, 0.499172, 
12100, 0.500826, 0.499174, 
12120, 0.500825, 0.499175, 
12140, 0.500824, 0.499176, 
12160, 0.500822, 0.499178, 
12180, 0.500821, 0.499179, 
12200, 0.50082, 0.49918, 
12220, 0.500818, 0.499182, 
12240, 0.500817, 0.499183, 
12260, 0.500816, 0.499184, 
12280, 0.500814, 0.499186, 
12300, 0.500813, 0.499187, 
12320, 0.500812, 0.499188, 
12340, 0.50081, 0.49919, 
12360, 0.500809, 0.499191, 
12380, 0.500808, 0.499192, 
12400, 0.500806, 0.499194, 
12420, 0.500805, 0.499195, 
12440, 0.500804, 0.499196, 
12460, 0.500803, 0.499197, 
12480, 0.500801, 0.499199, 
12500, 0.5008, 0.4992, 
12520, 0.500799, 0.499201, 
12540, 0.500797, 0.499203, 
12560, 0.500796, 0.499204, 
12580, 0.500795, 0.499205, 
12600, 0.500794, 0.499206, 
12620, 0.500792, 0.499208, 
12640, 0.500791, 0.499209, 
12660, 0.50079, 0.49921, 
12680, 0.500789, 0.499211, 
12700, 0.500787, 0.499213, 
12720, 0.500786, 0.499214, 
12740, 0.500785, 0.499215, 
12760, 0.500784, 0.499216, 
12780, 0.500782, 0.499218, 
12800, 0.500781, 0.499219, 
12820, 0.50078, 0.49922, 
12840, 0.500779, 0.499221, 
12860, 0.500778, 0.499222, 
12880, 0.500776, 0.499224, 
12900, 0.500775, 0.499225, 
12920, 0.500774, 0.499226, 
12940, 0.500773, 0.499227, 
12960, 0.500772, 0.499228, 
12980, 0.50077, 0.49923, 
13000, 0.500769, 0.499231, 
13020, 0.500768, 0.499232, 
13040, 0.500767, 0.499233, 
13060, 0.500766, 0.499234, 
13080, 0.500765, 0.499235, 
13100, 0.500763, 0.499237, 
13120, 0.500762, 0.499238, 
13140, 0.500761, 0.499239, 
13160, 0.50076, 0.49924, 
13180, 0.500759, 0.499241, 
13200, 0.500758, 0.499242, 
13220, 0.500756, 0.499244, 
13240, 0.500755, 0.499245, 
13260, 0.500754, 0.499246, 
13280, 0.500753, 0.499247, 
13300, 0.500752, 0.499248, 
13320, 0.500751, 0.499249, 
13340, 0.50075, 0.49925, 
13360, 0.500749, 0.499251, 
13380, 0.500747, 0.499253, 
13400, 0.500746, 0.499254, 
13420, 0.500745, 0.499255, 
13440, 0.500744, 0.499256, 
13460, 0.500743, 0.499257, 
13480, 0.500742, 0.499258, 
13500, 0.500741, 0.499259, 
13520, 0.50074, 0.49926, 
13540, 0.500739, 0.499261, 
13560, 0.500737, 0.499263, 
13580, 0.500736, 0.499264, 
13600, 0.500735, 0.499265, 
13620, 0.500734, 0.499266, 
13640, 0.500733, 0.499267, 
13660, 0.500732, 0.499268, 
13680, 0.500731, 0.499269, 
13700, 0.50073, 0.49927, 
13720, 0.500729, 0.499271, 
13740, 0.500728, 0.499272, 
13760, 0.500727, 0.499273, 
13780, 0.500726, 0.499274, 
13800, 0.500725, 0.499275, 
13820, 0.500724, 0.499276, 
13840, 0.500723, 0.499277, 
13860, 0.500722, 0.499278, 
13880, 0.50072, 0.49928, 
13900, 0.500719, 0.499281, 
13920, 0.500718, 0.499282, 
13940, 0.500717, 0.499283, 
13960, 0.500716, 0.499284, 
13980, 0.500715, 0.499285, 
14000, 0.500714, 0.499286, 
14020, 0.500713, 0.499287, 
14040, 0.500712, 0.499288, 
14060, 0.500711, 0.499289, 
14080, 0.50071, 0.49929, 
14100, 0.500709, 0.499291, 
14120, 0.500708, 0.499292, 
14140, 0.500707, 0.499293, 
14160, 0.500706, 0.499294, 
14180, 0.500705, 0.499295, 
14200, 0.500704, 0.499296, 
14220, 0.500703, 0.499297, 
14240, 0.500702, 0.499298, 
14260, 0.500701, 0.499299, 
14280, 0.5007, 0.4993, 
14300, 0.500699, 0.499301, 
14320, 0.500698, 0.499302, 
14340, 0.500697, 0.499303, 
14360, 0.500696, 0.499304, 
14380, 0.500695, 0.499305, 
14400, 0.500694, 0.499306, 
14420, 0.500694, 0.499307, 
14440, 0.500693, 0.499307, 
14460, 0.500692, 0.499308, 
14480, 0.500691, 0.499309, 
14500, 0.50069, 0.49931, 
14520, 0.500689, 0.499311, 
14540, 0.500688, 0.499312, 
14560, 0.500687, 0.499313, 
14580, 0.500686, 0.499314, 
14600, 0.500685, 0.499315, 
14620, 0.500684, 0.499316, 
14640, 0.500683, 0.499317, 
14660, 0.500682, 0.499318, 
14680, 0.500681, 0.499319, 
14700, 0.50068, 0.49932, 
14720, 0.500679, 0.499321, 
14740, 0.500678, 0.499322, 
14760, 0.500678, 0.499323, 
14780, 0.500677, 0.499323, 
14800, 0.500676, 0.499324, 
14820, 0.500675, 0.499325, 
14840, 0.500674, 0.499326, 
14860, 0.500673, 0.499327, 
14880, 0.500672, 0.499328, 
14900, 0.500671, 0.499329, 
14920, 0.50067, 0.49933, 
14940, 0.500669, 0.499331, 
14960, 0.500668, 0.499332, 
14980, 0.500668, 0.499332, 
15000, 0.500667, 0.499333, 
15020, 0.500666, 0.499334, 
15040, 0.500665, 0.499335, 
15060, 0.500664, 0.499336, 
15080, 0.500663, 0.499337, 
15100, 0.500662, 0.499338, 
15120, 0.500661, 0.499339, 
15140, 0.50066, 0.499339, 
15160, 0.50066, 0.49934, 
15180, 0.500659, 0.499341, 
15200, 0.500658, 0.499342, 
15220, 0.500657, 0.499343, 
15240, 0.500656, 0.499344, 
15260, 0.500655, 0.499345, 
15280, 0.500654, 0.499346, 
15300, 0.500654, 0.499346, 
15320, 0.500653, 0.499347, 
15340, 0.500652, 0.499348, 
15360, 0.500651, 0.499349, 
15380, 0.50065, 0.49935, 
15400, 0.500649, 0.499351, 
15420, 0.500648, 0.499352, 
15440, 0.500648, 0.499352, 
15460, 0.500647, 0.499353, 
15480, 0.500646, 0.499354, 
15500, 0.500645, 0.499355, 
15520, 0.500644, 0.499356, 
15540, 0.500643, 0.499357, 
15560, 0.500643, 0.499357, 
15580, 0.500642, 0.499358, 
15600, 0.500641, 0.499359, 
15620, 0.50064, 0.49936, 
15640, 0.500639, 0.499361, 
15660, 0.500639, 0.499361, 
15680, 0.500638, 0.499362, 
15700, 0.500637, 0.499363, 
15720, 0.500636, 0.499364, 
15740, 0.500635, 0.499365, 
15760, 0.500634, 0.499365, 
15780, 0.500634, 0.499366, 
15800, 0.500633, 0.499367, 
15820, 0.500632, 0.499368, 
15840, 0.500631, 0.499369, 
15860, 0.50063, 0.499369, 
15880, 0.50063, 0.49937, 
15900, 0.500629, 0.499371, 
15920, 0.500628, 0.499372, 
15940, 0.500627, 0.499373, 
15960, 0.500627, 0.499373, 
15980, 0.500626, 0.499374, 
16000, 0.500625, 0.499375, 
16020, 0.500624, 0.499376, 
16040, 0.500623, 0.499377, 
16060, 0.500623, 0.499377, 
16080, 0.500622, 0.499378, 
16100, 0.500621, 0.499379, 
16120, 0.50062, 0.49938, 
16140, 0.50062, 0.49938, 
16160, 0.500619, 0.499381, 
16180, 0.500618, 0.499382, 
16200, 0.500617, 0.499383, 
16220, 0.500617, 0.499383, 
16240, 0.500616, 0.499384, 
16260, 0.500615, 0.499385, 
16280, 0.500614, 0.499386, 
16300, 0.500614, 0.499386, 
16320, 0.500613, 0.499387, 
16340, 0.500612, 0.499388, 
16360, 0.500611, 0.499389, 
16380, 0.500611, 0.499389, 
16400, 0.50061, 0.49939, 
16420, 0.500609, 0.499391, 
16440, 0.500608, 0.499392, 
16460, 0.500608, 0.499392, 
16480, 0.500607, 0.499393, 
16500, 0.500606, 0.499394, 
16520, 0.500605, 0.499395, 
16540, 0.500605, 0.499395, 
16560, 0.500604, 0.499396, 
